0.7516,0.4959,0.9162,0.1277,0.7600,0.7717,0.0538,0.9712,0.1466,0.1251,0.8026,0.9129,0.7971,0.5531,0.5125,0.2973,0.3987,0.4448,0.1675,0.0085,0.5406,0.4772,0.5221,0.7896,0.3817,0.8601,0.0982,0.4461,0.0000,0.1184,0.7948,0.5794,0.3228,0.8014,0.7870,0.8952,0.8656,0.2858,0.2611,0.1985,0.0413,0.2812,0.0186,0.8051,0.7994,0.9082,0.8254,0.5553,0.6219,0.9763,0.7935,0.9237,0.1935,0.6330,0.2343,0.8912,0.6859,0.0787,0.5273,0.0774,0.4741,0.7895,0.0929,0.2632,0.3907,0.0068,0.1060,0.6291,0.9165,0.4789,0.0003,0.7895,0.3469,0.6771,0.6070,0.6401,0.5636,0.5485,0.1490,0.2687,0.2306,0.6086,0.2017,0.1873,0.1058,0.6557,0.0465,0.5016,0.2609,0.0882,0.7419,0.5420,0.2760,0.0053,0.5378,0.2439,0.8856,0.2671,0.7912,0.6195
0.3452,0.8735,0.2997,0.2573,0.7944,0.6279,0.7721,0.2567,0.0007,0.1360,0.6293,0.7666,0.8143,0.5699,0.8264,0.3492,0.4990,0.5217,0.2681,0.9858,0.2483,0.5589,0.7615,0.9327,0.0260,0.5226,0.7289,0.7021,0.1184,0.0000,0.9302,0.6333,0.4971,0.3596,0.6816,0.8232,0.9992,0.9260,0.5574,0.5701,0.5739,0.6127,0.1481,0.0300,0.4765,0.1133,0.0048,0.7199,0.3681,0.9758,0.2433,0.0349,0.1412,0.4478,0.5961,0.4959,0.5355,0.6781,0.0532,0.8306,0.3133,0.0423,0.3266,0.7858,0.2608,0.9990,0.7267,0.0972,0.8793,0.7670,0.0655,0.7849,0.2658,0.5787,0.1573,0.2338,0.9040,0.8729,0.3883,0.2312,0.7074,0.6562,0.4222,0.7901,0.6892,0.7082,0.9724,0.5100,0.7945,0.1908,0.3580,0.4572,0.1793,0.5945,0.0045,0.0973,0.3983,0.9496,0.0898,0.0173
0.6491,0.5432,0.5028,0.0728,0.9587,0.8370,0.7867,0.7861,0.0484,0.4900,0.5851,0.0350,0.4955,0.9826,0.0200,0.5625,0.7251,0.4332,0.1437,0.5445,0.5494,0.8258,0.7683,0.7151,0.0781,0.3956,0.9604,0.0869,0.7948,0.9302,0.0000,0.2807,0.7406,0.3604,0.4732,0.4944,0.4480,0.6490,0.5034,0.2018,0.7079,0.0301,0.2411,0.3614,0.5380,0.4103,0.3992,0.3254,0.9747,0.7769,0.8971,0.1535,0.4748,0.3500,0.4730,0.7854,0.4236,0.5259,0.0554,0.2441,0.6135,0.6713,0.6146,0.3820,0.8240,0.6056,0.2381,0.8674,0.9201,0.9873,0.4877,0.3415,0.7213,0.9364,0.9287,0.4975,0.6905,0.6486,0.0934,0.9881,0.5435,0.7127,0.4427,0.6623,0.0947,0.4739,0.6467,0.9988,0.4569,0.6156,0.3837,0.3164,0.3249,0.2640,0.6192,0.4970,0.1000,0.6147,0.2215,0.7288
0.7153,0.6591,0.5627,0.4245,0.4048,0.7630,0.2261,0.5339,0.4240,0.6843,0.1789,0.6271,0.4929,0.5989,0.6068,0.0540,0.1565,0.0036,0.1313,0.9328,0.8224,0.5730,0.3266,0.3875,0.9525,0.0392,0.5064,0.8204,0.5794,0.6333,0.2807,0.0000,0.0932,0.5246,0.1965,0.3876,0.5905,0.7010,0.6660,0.1321,0.4716,0.3758,0.2982,0.2573,0.3928,0.2544,0.1666,0.6550,0.5374,0.0768,0.4357,0.4720,0.6427,0.7033,0.9709,0.6878,0.5959,0.5115,0.7007,0.9873,0.1530,0.9327,0.4657,0.8511,0.3322,0.5781,0.9234,0.8829,0.8819,0.8267,0.2940,0.6261,0.9141,0.8542,0.1307,0.0253,0.5842,0.0016,0.3276,0.9136,0.2115,0.1912,0.1602,0.9833,0.8988,0.6290,0.3775,0.4713,0.4777,0.8999,0.3715,0.5821,0.2780,0.3218,0.1031,0.7971,0.7627,0.2099,0.6128,0.5487
0.3915,0.5079,0.0505,0.3701,0.3850,0.2553,0.2374,0.1859,0.6178,0.9702,0.2159,0.4028,0.1697,0.7035,0.6512,0.4142,0.3832,0.9059,0.1365,0.4199,0.1814,0.2106,0.4709,0.9493,0.7313,0.4327,0.8190,0.1404,0.3228,0.4971,0.7406,0.0932,0.0000,0.4771,0.7480,0.7623,0.2441,0.4618,0.5881,0.5197,0.6346,0.5350,0.1485,0.3712,0.3865,0.2496,0.8080,0.8740,0.1427,0.0825,0.5861,0.7132,0.6901,0.0497,0.7686,0.3192,0.1275,0.6770,0.0871,0.0733,0.8031,0.3035,0.0197,0.0391,0.7145,0.0985,0.5516,0.2197,0.6571,0.8547,0.3883,0.7418,0.4214,0.0194,0.7933,0.0252,0.0110,0.5038,0.0497,0.8425,0.3816,0.9018,0.4805,0.6882,0.0190,0.4944,0.4531,0.7189,0.8905,0.2625,0.6825,0.7366,0.0431,0.0739,0.4488,0.4806,0.3957,0.1379,0.5899,0.7577
0.5236,0.4031,0.3006,0.8227,0.0426,0.1293,0.3972,0.5047,0.8104,0.8906,0.0599,0.3105,0.2072,0.4479,0.3288,0.2407,0.9696,0.0820,0.1581,0.6499,0.7259,0.5930,0.5652,0.6290,0.2014,0.4139,0.4622,0.6951,0.8014,0.3596,0.3604,0.5246,0.4771,0.0000,0.4070,0.7390,0.2558,0.8016,0.1674,0.6013,0.1834,0.3622,0.1046,0.0329,0.0621,0.4137,0.6075,0.2844,0.5217,0.9687,0.1322,0.7057,0.2079,0.5318,0.0388,0.8695,0.6718,0.2029,0.1075,0.3434,0.4884,0.4209,0.6841,0.6522,0.5138,0.8272,0.8254,0.2523,0.7911,0.7561,0.4159,0.6924,0.7986,0.8343,0.8839,0.6688,0.6830,0.8545,0.3074,0.5450,0.5765,0.7527,0.9175,0.1455,0.4328,0.9938,0.1520,0.5563,0.2186,0.4044,0.8451,0.5263,0.9338,0.3858,0.6875,0.9330,0.4450,0.4352,0.3189,0.8895
0.7424,0.4796,0.7812,0.8057,0.1744,0.0566,0.4265,0.5105,0.1601,0.3001,0.6757,0.3019,0.9640,0.6353,0.5878,0.5576,0.0182,0.2435,0.5464,0.7283,0.9375,0.3109,0.6891,0.8536,0.6321,0.5083,0.0091,0.7338,0.7870,0.6816,0.4732,0.1965,0.7480,0.4070,0.0000,0.7247,0.5781,0.9784,0.4824,0.0325,0.8437,0.7262,0.7902,0.8986,0.3740,0.7937,0.9052,0.1519,0.7150,0.0893,0.6929,0.4809,0.5545,0.4236,0.3000,0.3395,0.3897,0.2342,0.9936,0.7396,0.5201,0.6670,0.5534,0.5157,0.3064,0.0048,0.1758,0.3889,0.6945,0.2368,0.3597,0.6981,0.7587,0.5188,0.4109,0.6322,0.6122,0.1864,0.3201,0.7858,0.3438,0.1821,0.2959,0.3476,0.6729,0.6092,0.6924,0.5429,0.8172,0.5248,0.0108,0.5979,0.1356,0.8550,0.4562,0.7230,0.4486,0.7957,0.9649,0.4427
0.7830,0.2058,0.8399,0.2831,0.4489,0.5423,0.1046,0.5022,0.4166,0.4428,0.7166,0.1520,0.5507,0.0779,0.5215,0.1389,0.7476,0.4561,0.5187,0.4807,0.7327,0.7274,0.3763,0.1807,0.8675,0.3695,0.7013,0.7440,0.8952,0.8232,0.4944,0.3876,0.7623,0.7390,0.7247,0.0000,0.3777,0.8854,0.1731,0.3941,0.2936,0.4373,0.7886,0.7597,0.7508,0.6689,0.9422,0.4457,0.4618,0.4552,0.1359,0.3804,0.7862,0.9177,0.6720,0.9148,0.5394,0.4343,0.9020,0.5672,0.2389,0.0823,0.4716,0.5641,0.7476,0.0695,0.6023,0.2592,0.2060,0.4796,0.1981,0.1552,0.6121,0.0773,0.2767,0.2987,0.9309,0.0568,0.8746,0.1010,0.5332,0.7609,0.0945,0.6148,0.6589,0.4225,0.6697,0.0599,0.8014,0.9435,0.8089,0.4597,0.9935,0.6121,0.1127,0.1992,0.4670,0.9336,0.0658,0.6238
0.6805,0.8441,0.8721,0.2785,0.4040,0.6334,0.5582,0.7111,0.4678,0.7529,0.3375,0.1958,0.0735,0.2123,0.8334,0.9824,0.6179,0.3799,0.3308,0.5408,0.3060,0.5457,0.9083,0.6096,0.9621,0.4893,0.1747,0.1461,0.8656,0.9992,0.4480,0.5905,0.2441,0.2558,0.5781,0.3777,0.0000,0.1154,0.0589,0.4495,0.4422,0.0397,0.5067,0.8500,0.0086,0.3688,0.3392,0.4627,0.2109,0.0181,0.2012,0.7749,0.6665,0.6828,0.8496,0.3942,0.7616,0.9074,0.8379,0.5120,0.1446,0.9110,0.6511,0.9576,0.7004,0.4353,0.4794,0.1463,0.1935,0.5055,0.4244,0.5875,0.9203,0.8696,0.1393,0.8059,0.3797,0.3563,0.2080,0.4780,0.8552,0.2829,0.9373,0.1803,0.6153,0.1292,0.1393,0.4023,0.5425,0.6628,0.7539,0.4892,0.1451,0.5067,0.2761,0.2686,0.6677,0.0538,0.6761,0.7238
0.0051,0.0911,0.3089,0.3733,0.6889,0.6724,0.2458,0.9769,0.5706,0.4698,0.6046,0.6477,0.5099,0.9600,0.1120,0.7440,0.1304,0.2617,0.3113,0.8566,0.9441,0.3183,0.0738,0.5750,0.0395,0.0982,0.5779,0.3178,0.2858,0.9260,0.6490,0.7010,0.4618,0.8016,0.9784,0.8854,0.1154,0.0000,0.7039,0.6389,0.5187,0.0811,0.0901,0.0037,0.1199,0.5056,0.1990,0.1662,0.2285,0.8945,0.3552,0.6656,0.1972,0.0843,0.9951,0.1003,0.7625,0.9214,0.1259,0.4388,0.6378,0.9225,0.4598,0.2241,0.6496,0.3640,0.8531,0.2586,0.4400,0.4404,0.2176,0.3202,0.0952,0.5107,0.0819,0.2291,0.0168,0.3548,0.2492,0.5450,0.4082,0.9767,0.0213,0.7091,0.8355,0.6225,0.3393,0.8602,0.7444,0.8171,0.3179,0.6299,0.5006,0.4430,0.0845,0.3669,0.7025,0.5974,0.6467,0.5382
0.9411,0.1705,0.3686,0.9478,0.0382,0.2612,0.8790,0.6434,0.6816,0.9000,0.2738,0.5474,0.8686,0.2093,0.0924,0.4150,0.8822,0.4548,0.6326,0.0843,0.7643,0.6480,0.9160,0.3939,0.1622,0.1608,0.8760,0.5753,0.2611,0.5574,0.5034,0.6660,0.5881,0.1674,0.4824,0.1731,0.0589,0.7039,0.0000,0.4398,0.0554,0.7123,0.0144,0.9150,0.8801,0.6023,0.6027,0.5602,0.2339,0.1225,0.7483,0.3565,0.3777,0.9491,0.7743,0.2530,0.8646,0.1673,0.4077,0.2972,0.5456,0.8265,0.3133,0.2394,0.4889,0.9577,0.5632,0.4161,0.8562,0.3966,0.5819,0.6452,0.7631,0.0450,0.1881,0.4844,0.7042,0.9932,0.5284,0.2891,0.7684,0.8202,0.5832,0.8195,0.6004,0.3798,0.7519,0.3087,0.3991,0.0841,0.5738,0.7310,0.4792,0.4040,0.4166,0.3073,0.3668,0.2105,0.9524,0.9991
0.7198,0.0086,0.4878,0.1907,0.5504,0.5999,0.9353,0.9625,0.0022,0.9311,0.0610,0.1726,0.2422,0.0645,0.8543,0.0310,0.8993,0.8261,0.7361,0.3874,0.5865,0.1446,0.6211,0.0948,0.7887,0.0968,0.2007,0.4036,0.1985,0.5701,0.2018,0.1321,0.5197,0.6013,0.0325,0.3941,0.4495,0.6389,0.4398,0.0000,0.2743,0.5369,0.4866,0.3711,0.5117,0.1554,0.2667,0.6876,0.2540,0.1237,0.1645,0.9562,0.7291,0.7266,0.5324,0.9434,0.2416,0.8287,0.9979,0.7633,0.5981,0.3359,0.3502,0.1467,0.4796,0.0448,0.7187,0.8191,0.5790,0.9884,0.0902,0.5586,0.0596,0.2792,0.0927,0.9753,0.3374,0.2321,0.3580,0.0354,0.8018,0.9969,0.6038,0.9498,0.6954,0.1471,0.1326,0.1789,0.8666,0.1754,0.0850,0.5562,0.5886,0.8755,0.7048,0.0849,0.1716,0.4447,0.3394,0.1898
0.5498,0.4470,0.4524,0.6169,0.4942,0.7995,0.8728,0.3050,0.1194,0.4283,0.1676,0.5813,0.1908,0.3403,0.7277,0.4477,0.4639,0.6577,0.7054,0.8169,0.7840,0.1885,0.3440,0.8825,0.7201,0.2202,0.3348,0.1202,0.0413,0.5739,0.7079,0.4716,0.6346,0.1834,0.8437,0.2936,0.4422,0.5187,0.0554,0.2743,0.0000,0.8343,0.1001,0.7816,0.1582,0.0083,0.7752,0.6517,0.7773,0.8859,0.1610,0.5227,0.2557,0.1991,0.7677,0.7434,0.8111,0.2472,0.6294,0.8442,0.9641,0.7419,0.1291,0.3012,0.0466,0.5795,0.1831,0.4381,0.0221,0.7738,0.3278,0.1739,0.7448,0.9400,0.3057,0.3105,0.3680,0.5897,0.6116,0.2903,0.2066,0.6904,0.9959,0.0432,0.3569,0.7782,0.7296,0.8956,0.2597,0.0231,0.5214,0.4380,0.0146,0.0704,0.5099,0.3893,0.0712,0.2080,0.4824,0.7902
0.2257,0.4437,0.5150,0.8207,0.1863,0.1084,0.8264,0.3440,0.4383,0.7819,0.8024,0.8311,0.7282,0.6542,0.9243,0.3610,0.6639,0.2607,0.5910,0.5376,0.4234,0.2532,0.8836,0.9990,0.8508,0.3025,0.0299,0.6431,0.2812,0.6127,0.0301,0.3758,0.5350,0.3622,0.7262,0.4373,0.0397,0.0811,0.7123,0.5369,0.8343,0.0000,0.0729,0.5074,0.9077,0.3015,0.7864,0.9906,0.0388,0.4116,0.2113,0.2681,0.7238,0.6828,0.7622,0.4315,0.0555,0.1873,0.1677,0.0315,0.5952,0.3049,0.1361,0.8316,0.4262,0.3957,0.7992,0.0985,0.0010,0.9952,0.2181,0.1560,0.8849,0.0197,0.9106,0.8706,0.9081,0.2254,0.6787,0.3199,0.3619,0.3760,0.6483,0.8242,0.7429,0.9560,0.4615,0.7442,0.8080,0.0274,0.0631,0.8972,0.9989,0.8221,0.6782,0.8953,0.6294,0.5957,0.7130,0.6438
0.7721,0.2034,0.9990,0.5857,0.9128,0.2839,0.5706,0.8340,0.8919,0.2501,0.9916,0.7666,0.4784,0.7499,0.2460,0.0382,0.1551,0.5527,0.8392,0.6643,0.6237,0.5746,0.1213,0.2042,0.9281,0.2982,0.0628,0.0911,0.0186,0.1481,0.2411,0.2982,0.1485,0.1046,0.7902,0.7886,0.5067,0.0901,0.0144,0.4866,0.1001,0.0729,0.0000,0.7808,0.6090,0.7717,0.5554,0.5235,0.2958,0.8796,0.5313,0.9924,0.6609,0.2215,0.3716,0.5860,0.7271,0.1770,0.2362,0.9256,0.9803,0.9554,0.7099,0.4353,0.1890,0.2570,0.9896,0.3779,0.5105,0.4084,0.2821,0.9376,0.9534,0.2053,0.9080,0.1416,0.6859,0.1064,0.1014,0.7261,0.8520,0.4346,0.6277,0.5397,0.6672,0.5836,0.8292,0.2858,0.8956,0.1907,0.3887,0.7617,0.2003,0.4722,0.6234,0.5788,0.1258,0.6783,0.0283,0.5325
0.9099,0.6103,0.6415,0.6734,0.9459,0.9616,0.1421,0.4124,0.9044,0.4013,0.5546,0.4767,0.4385,0.8190,0.6051,0.3651,0.4272,0.3716,0.1190,0.1000,0.4597,0.3154,0.7512,0.3918,0.6505,0.2399,0.7325,0.4405,0.8051,0.0300,0.3614,0.2573,0.3712,0.0329,0.8986,0.7597,0.8500,0.0037,0.9150,0.3711,0.7816,0.5074,0.7808,0.0000,0.3056,0.1872,0.1270,0.6969,0.0606,0.7068,0.4873,0.3525,0.7559,0.4203,0.6780,0.0359,0.4375,0.0371,0.3481,0.8022,0.2428,0.4495,0.2923,0.3188,0.2130,0.0654,0.3693,0.9981,0.7722,0.8435,0.9824,0.7408,0.0738,0.6404,0.8741,0.9046,0.6139,0.1671,0.0179,0.9687,0.1448,0.6148,0.3370,0.1144,0.0892,0.6965,0.9296,0.5069,0.1775,0.2270,0.6672,0.6691,0.6653,0.4945,0.8769,0.2544,0.8483,0.0852,0.3431,0.2750
0.5456,0.3082,0.8667,0.9540,0.2333,0.7512,0.2534,0.8736,0.5714,0.3333,0.5583,0.9225,0.3897,0.9740,0.1664,0.8969,0.1457,0.8919,0.3489,0.2704,0.4147,0.6356,0.5832,0.3972,0.0114,0.4387,0.1996,0.2123,0.7994,0.4765,0.5380,0.3928,0.3865,0.0621,0.3740,0.7508,0.0086,0.1199,0.8801,0.5117,0.1582,0.9077,0.6090,0.3056,0.0000,0.8417,0.5754,0.7941,0.0894,0.4989,0.8954,0.3389,0.8979,0.4112,0.1671,0.3382,0.8383,0.1398,0.2973,0.7795,0.6281,0.8697,0.4521,0.2088,0.2750,0.0241,0.9112,0.5077,0.2052,0.8388,0.4679,0.9793,0.5320,0.9844,0.5777,0.5337,0.0486,0.7689,0.4571,0.2857,0.6663,0.1652,0.0636,0.3981,0.7007,0.5783,0.2194,0.1398,0.9565,0.6302,0.1780,0.8401,0.6993,0.9689,0.0796,0.0204,0.5573,0.5999,0.9876,0.0255
0.2935,0.4408,0.4169,0.7881,0.9908,0.1017,0.2401,0.0812,0.9556,0.0484,0.8359,0.1072,0.5044,0.4866,0.3187,0.4986,0.4018,0.4774,0.1462,0.1295,0.0601,0.0660,0.0882,0.7279,0.0183,0.8904,0.7161,0.8310,0.9082,0.1133,0.4103,0.2544,0.2496,0.4137,0.7937,0.6689,0.3688,0.5056,0.6023,0.1554,0.0083,0.3015,0.7717,0.1872,0.8417,0.0000,0.2217,0.4995,0.0865,0.8010,0.6074,0.5803,0.3671,0.7290,0.4793,0.2810,0.2197,0.6920,0.4968,0.9806,0.0675,0.2393,0.9896,0.1743,0.3174,0.8927,0.3571,0.3302,0.2838,0.1512,0.2382,0.9394,0.8914,0.1475,0.9075,0.9085,0.3349,0.7743,0.0837,0.5845,0.3971,0.0708,0.6288,0.0267,0.9400,0.7299,0.2157,0.3512,0.1496,0.7737,0.2332,0.8054,0.8520,0.3039,0.5490,0.2465,0.9590,0.6902,0.5250,0.6359
0.1784,0.7614,0.5870,0.9402,0.6985,0.8060,0.4901,0.0004,0.5807,0.9094,0.2040,0.4377,0.7049,0.4414,0.7098,0.1956,0.7662,0.0901,0.5920,0.7634,0.1419,0.9901,0.9077,0.2603,0.8399,0.6758,0.1273,0.3452,0.8254,0.0048,0.3992,0.1666,0.8080,0.6075,0.9052,0.9422,0.3392,0.1990,0.6027,0.2667,0.7752,0.7864,0.5554,0.1270,0.5754,0.2217,0.0000,0.3723,0.2998,0.6715,0.1703,0.9230,0.7551,0.3580,0.5062,0.6282,0.7569,0.7968,0.9806,0.4804,0.8446,0.2423,0.9833,0.1157,0.0352,0.7787,0.1063,0.8903,0.2641,0.3259,0.3181,0.0443,0.0351,0.4268,0.2914,0.0688,0.3556,0.6326,0.2101,0.8402,0.2595,0.5946,0.9925,0.2595,0.5403,0.8150,0.0467,0.3942,0.5288,0.7949,0.2785,0.1964,0.0074,0.2489,0.7820,0.5103,0.4524,0.3393,0.3687,0.0514
0.8334,0.9945,0.0087,0.6523,0.8763,0.1662,0.9150,0.8369,0.1509,0.4997,0.6725,0.2380,0.9598,0.7694,0.7149,0.9020,0.0146,0.1707,0.8790,0.2524,0.1629,0.4074,0.9383,0.3550,0.1243,0.2769,0.5449,0.4036,0.5553,0.7199,0.3254,0.6550,0.8740,0.2844,0.1519,0.4457,0.4627,0.1662,0.5602,0.6876,0.6517,0.9906,0.5235,0.6969,0.7941,0.4995,0.3723,0.0000,0.7278,0.0754,0.8218,0.6004,0.5729,0.5715,0.9801,0.5780,0.1097,0.7545,0.7995,0.6807,0.0484,0.8444,0.0022,0.6274,0.4994,0.8767,0.2755,0.2528,0.5037,0.3297,0.4763,0.5201,0.1171,0.7606,0.8512,0.1521,0.2041,0.6080,0.3543,0.8633,0.6045,0.6841,0.8556,0.7773,0.9775,0.4374,0.1284,0.9785,0.6146,0.6676,0.1803,0.7424,0.6384,0.6621,0.2534,0.0085,0.0229,0.5547,0.2442,0.2080
0.7501,0.4060,0.4539,0.5011,0.2081,0.4077,0.1660,0.7339,0.9608,0.1906,0.7223,0.7383,0.2609,0.5184,0.8018,0.4222,0.5588,0.5220,0.1767,0.2567,0.4429,0.1198,0.0070,0.0347,0.6165,0.2751,0.6618,0.9497,0.6219,0.3681,0.9747,0.5374,0.1427,0.5217,0.7150,0.4618,0.2109,0.2285,0.2339,0.2540,0.7773,0.0388,0.2958,0.0606,0.0894,0.0865,0.2998,0.7278,0.0000,0.3234,0.8544,0.1157,0.9968,0.8531,0.9921,0.3880,0.8125,0.4785,0.3106,0.0816,0.5691,0.2079,0.0465,0.9022,0.1675,0.3555,0.0259,0.3334,0.6262,0.6138,0.8124,0.3877,0.4159,0.0643,0.1168,0.0989,0.3824,0.5145,0.1432,0.8515,0.3214,0.3039,0.9236,0.6166,0.9334,0.9315,0.8795,0.5934,0.4088,0.0445,0.8273,0.7873,0.7571,0.7253,0.5991,0.7380,0.9133,0.2950,0.4681,0.2215
0.3141,0.0430,0.4379,0.6529,0.2622,0.5114,0.2881,0.6725,0.0383,0.2282,0.5538,0.1942,0.4299,0.3147,0.5220,0.1628,0.2036,0.6896,0.5185,0.5667,0.4533,0.7838,0.2909,0.1175,0.2029,0.8729,0.4879,0.3524,0.9763,0.9758,0.7769,0.0768,0.0825,0.9687,0.0893,0.4552,0.0181,0.8945,0.1225,0.1237,0.8859,0.4116,0.8796,0.7068,0.4989,0.8010,0.6715,0.0754,0.3234,0.0000,0.5757,0.2864,0.6392,0.5910,0.3208,0.9124,0.6615,0.7930,0.8996,0.2205,0.0233,0.6595,0.6740,0.7860,0.6784,0.3140,0.1849,0.8836,0.3087,0.6713,0.9059,0.5269,0.7650,0.6387,0.9798,0.2912,0.3565,0.2478,0.5186,0.5020,0.4097,0.6470,0.7037,0.2354,0.7689,0.0744,0.7625,0.9072,0.3658,0.4331,0.3249,0.4609,0.7104,0.7761,0.3252,0.8946,0.5472,0.0718,0.1519,0.7338
0.5115,0.6457,0.7150,0.8505,0.1398,0.3884,0.6340,0.9122,0.8896,0.8071,0.5920,0.5968,0.7057,0.7786,0.7741,0.2310,0.8751,0.6730,0.0050,0.4282,0.3046,0.5719,0.8886,0.8621,0.2703,0.4167,0.0309,0.4856,0.7935,0.2433,0.8971,0.4357,0.5861,0.1322,0.6929,0.1359,0.2012,0.3552,0.7483,0.1645,0.1610,0.2113,0.5313,0.4873,0.8954,0.6074,0.1703,0.8218,0.8544,0.5757,0.0000,0.3351,0.9424,0.8267,0.2348,0.6678,0.1739,0.0755,0.2088,0.2717,0.4742,0.3692,0.3783,0.3917,0.7150,0.0119,0.9888,0.0394,0.9709,0.6672,0.0699,0.9082,0.7064,0.8336,0.6771,0.5211,0.0182,0.5900,0.5028,0.3214,0.1258,0.7673,0.2525,0.5846,0.5334,0.0993,0.6373,0.3987,0.5366,0.5211,0.6888,0.0250,0.0623,0.6819,0.9809,0.9367,0.5801,0.6325,0.3053,0.0371
0.0731,0.7122,0.6787,0.8407,0.6649,0.6836,0.2361,0.5450,0.1511,0.5091,0.0770,0.5688,0.3645,0.6592,0.7980,0.3891,0.9121,0.5075,0.7348,0.2804,0.5065,0.0679,0.5191,0.6634,0.9578,0.6350,0.1222,0.3618,0.9237,0.0349,0.1535,0.4720,0.7132,0.7057,0.4809,0.3804,0.7749,0.6656,0.3565,0.9562,0.5227,0.2681,0.9924,0.3525,0.3389,0.5803,0.9230,0.6004,0.1157,0.2864,0.3351,0.0000,0.1743,0.7501,0.4877,0.8585,0.6962,0.5650,0.7190,0.8929,0.9165,0.6844,0.6594,0.0373,0.1583,0.5546,0.0044,0.1168,0.4283,0.6410,0.5277,0.3079,0.4213,0.1191,0.0030,0.1748,0.6692,0.8513,0.0531,0.5818,0.2149,0.3588,0.7037,0.1314,0.7537,0.2903,0.4253,0.5077,0.2222,0.3435,0.8146,0.1712,0.8937,0.0859,0.6529,0.6919,0.6214,0.9484,0.3074,0.8763
0.5666,0.2867,0.8502,0.3972,0.8396,0.3362,0.4731,0.9859,0.1617,0.6975,0.9969,0.8892,0.3597,0.3388,0.6423,0.1754,0.5088,0.8197,0.5608,0.6631,0.4411,0.4846,0.7369,0.6939,0.2933,0.8492,0.2712,0.7506,0.1935,0.1412,0.4748,0.6427,0.6901,0.2079,0.5545,0.7862,0.6665,0.1972,0.3777,0.7291,0.2557,0.7238,0.6609,0.7559,0.8979,0.3671,0.7551,0.5729,0.9968,0.6392,0.9424,0.1743,0.0000,0.6543,0.7017,0.4814,0.1446,0.7534,0.0161,0.1247,0.1238,0.2073,0.8064,0.8183,0.0416,0.1570,0.9665,0.3861,0.2421,0.8014,0.0061,0.5303,0.0316,0.1402,0.5917,0.4298,0.5216,0.5029,0.8960,0.7674,0.3491,0.2289,0.6789,0.2625,0.8593,0.4556,0.9534,0.7645,0.1757,0.7993,0.7964,0.4177,0.0530,0.2897,0.1871,0.5039,0.5290,0.4488,0.3139,0.6252
0.8457,0.2478,0.3346,0.5236,0.9111,0.9634,0.4012,0.9445,0.5797,0.0980,0.4216,0.7121,0.1183,0.7543,0.5797,0.2412,0.1417,0.3882,0.0967,0.7234,0.2773,0.3437,0.7998,0.7056,0.2130,0.0685,0.2463,0.9176,0.6330,0.4478,0.3500,0.7033,0.0497,0.5318,0.4236,0.9177,0.6828,0.0843,0.9491,0.7266,0.1991,0.6828,0.2215,0.4203,0.4112,0.7290,0.3580,0.5715,0.8531,0.5910,0.8267,0.7501,0.6543,0.0000,0.8579,0.7760,0.2428,0.5217,0.5599,0.4846,0.5321,0.6863,0.8199,0.8573,0.0342,0.7900,0.2030,0.8519,0.7643,0.9794,0.1094,0.0896,0.7722,0.1673,0.2513,0.9329,0.8128,0.1236,0.0570,0.4928,0.1790,0.9550,0.3648,0.1762,0.8730,0.2495,0.6305,0.9859,0.7384,0.5077,0.9145,0.5318,0.5886,0.1333,0.8583,0.2901,0.0606,0.1435,0.8476,0.4911
0.0130,0.8257,0.6781,0.7192,0.7851,0.4413,0.6979,0.0886,0.0460,0.2771,0.6894,0.6146,0.4831,0.0224,0.1544,0.4413,0.9860,0.1961,0.9459,0.2887,0.8961,0.6194,0.2789,0.0803,0.0936,0.9430,0.5160,0.0440,0.2343,0.5961,0.4730,0.9709,0.7686,0.0388,0.3000,0.6720,0.8496,0.9951,0.7743,0.5324,0.7677,0.7622,0.3716,0.6780,0.1671,0.4793,0.5062,0.9801,0.9921,0.3208,0.2348,0.4877,0.7017,0.8579,0.0000,0.2684,0.0753,0.2650,0.8536,0.0795,0.4145,0.0329,0.5792,0.1084,0.4362,0.6475,0.1368,0.9131,0.0718,0.2702,0.8108,0.0775,0.5275,0.8143,0.0783,0.5649,0.6027,0.0651,0.0826,0.7200,0.1422,0.0269,0.7714,0.1482,0.9001,0.4462,0.7321,0.7303,0.9447,0.6419,0.3525,0.9044,0.5537,0.6356,0.0739,0.7240,0.7108,0.7861,0.5548,0.0746
0.4936,0.6978,0.9218,0.1056,0.7989,0.4833,0.3524,0.9778,0.9363,0.6002,0.5174,0.9172,0.3371,0.0955,0.4373,0.5249,0.3675,0.1892,0.3852,0.4234,0.1039,0.7886,0.6985,0.6379,0.5342,0.8299,0.5234,0.7488,0.8912,0.4959,0.7854,0.6878,0.3192,0.8695,0.3395,0.9148,0.3942,0.1003,0.2530,0.9434,0.7434,0.4315,0.5860,0.0359,0.3382,0.2810,0.6282,0.5780,0.3880,0.9124,0.6678,0.8585,0.4814,0.7760,0.2684,0.0000,0.2221,0.8423,0.3733,0.5400,0.7884,0.8716,0.4673,0.7962,0.4295,0.2513,0.3151,0.8689,0.7803,0.6375,0.4441,0.6590,0.0181,0.5131,0.5423,0.0399,0.7933,0.6947,0.7008,0.2358,0.9050,0.5584,0.7090,0.4057,0.9969,0.4872,0.5544,0.2865,0.2613,0.6766,0.1758,0.4946,0.5593,0.3064,0.7850,0.3430,0.7915,0.3460,0.0230,0.3840
